"","ID","lang","Date","Source","len","Orig_Tweet","Tweet","Likes","RTs","Hashtags","UserMentionNames","UserMentionID","Name","Place","Followers","Friends"
"119691",1014538699932143616,"en","2018-07-04 15:57:29","Twitter for iPhone",140,"RT @giteau_rugby: After seeing how ppl have reacted from the quarter final qualifier, it’s safe to say that if England win the #WorldCup, s…","After seeing how ppl have reacted from the quarter final qualifier it safe to say that if England win the",0,380,"WorldCup","Matt Giteau ??","giteau_rugby","cyle powell","Wales, United Kingdom",157,172
"163965",1013108104744128512,"en","2018-06-30 17:12:49","Twitter for iPhone",140,"RT @BBCSport: He passed his high school exams just three summers ago. Now he's lighting up the #WorldCup 

Here's how France star Kylian Mb…","He passed his high school exams just three summers ago Now hes lighting up the Heres how France star Kylian Mb",0,81,"WorldCup","BBC Sport","BBCSport","Bakare olayinka","Nigeria",325,391
"169344",1013106071685091328,"en","2018-06-30 17:04:44","Twitter for iPhone",114,"RT @WorIdCupUpdates: It gets better every time you watch it. 

#FRAARG #FRA #ARG #WorldCup https://t.co/B7Oe55XEC5","It gets better every time you watch it",0,2963,"FRAARG,FRA,ARG,WorldCup","FIFA World Cup","WorIdCupUpdates","Marco??","Soledad, CA",369,349
"477776",1018551630592081920,"en","2018-07-15 17:43:27","Twitter for iPhone",140,"RT @ajplus: France just won the #WorldCup 

19 of its team's 23 players are immigrants or the children of immigrants 
?????????? https://t.…","France just won the of its teams players are immigrants or the children of immigrants",0,15369,"WorldCup","AJ+","ajplus","Charde Madoula-Bey","Ann Arbor, MI",556,381
"418653",1018555238784163840,"en","2018-07-15 17:57:47","Twitter for Android",140,"RT @chintanjbuch: Didier Deschamps : 
Captain of France in 1998. 
Coach of France in 2018.  #WorldCupFinal #WorldCup #FRACRO https://t.co/m…","Didier Deschamps Captain of France in Coach of France in",0,179,"WorldCupFinal,WorldCup,FRACRO","Chintan Buch","chintanjbuch","? K SMITH ANIL","???? ???, ???? ????",994,681
"55079",1013530019111559168,"en","2018-07-01 21:09:21","Twitter for Android",36,"@aubreyngoma11 All of them
#WorldCup","All of them",0,0,"WorldCup","Aubrey Ngoma","aubreyngoma11","DECO","Pretoria, South Africa",342,620
"416778",1018555371269607424,"en","2018-07-15 17:58:19","Twitter for Android",140,"RT @elnathan_john: Sir how many umbrellas should we bring?

Putin: Just one. They didn't let us win. Let them soak! #FRACRO #WorldCup #Worl…","Sir how many umbrellas should we bring Putin Just one They did not let us win Let them soak",0,1082,"FRACRO,WorldCup","The Writer Formerly Known As Elnathan","elnathan_john","nameless hero","Diagon Alley",938,666
"230416",1016712711323967488,"en","2018-07-10 15:56:14","Twitter for iPhone",140,"RT @TheMonsterHour: #Metal heads, here's your chance to get involved in the #PedalCup #Tournament the #WorldCup styled tournament for Metal…","heads heres your chance to get involved in the the styled tournament for Metal",0,1,"Metal,PedalCup,Tournament,WorldCup","Eddie Monster","TheMonsterHour","E. Eddie Valiant","Massachusetts",147,967
"127297",1013242375672680448,"en","2018-07-01 02:06:22","Twitter Web Client",108,"RT @mayixing10: @FIFAWorldCup Please play #PowerByEXO of @weareoneEXO
#WorldCup #FIFAStadiumDJ @FIFAWorldCup","Please play of",0,60,"PowerByEXO,WorldCup,FIFAStadiumDJ","?E X O-L?,FIFA World Cup ?,EXO,FIFA World Cup ?","mayixing10,FIFAWorldCup,weareoneEXO,FIFAWorldCup","? ? ? ? ? ?","Costa Rica",13,110
"4165",1013588084183580672,"en","2018-07-02 01:00:05","Twitter for Android",138,"RT @Footy_JokesOG: ?? Kasper Schmeichel:

Saves penalty in Extra Time

Saves 2 penalties in shootout.

Still knocked out of the #WorldCup…","Kasper Schmeichel Saves penalty in Extra Time Saves penalties in shootout Still knocked out of the",0,763,"WorldCup","Footy Jokes","Footy_JokesOG","Yosua","Kota Tangerang, Banten",186,260
"16915",1013564384549920768,"en","2018-07-01 23:25:55","Twitter for Android",87,"RT @stighefootball: Ante Rebic hands down one of my favourite players at this #WorldCup","Ante Rebic hands down one of my favourite players at this",0,147,"WorldCup","Sam Tighe","stighefootball","Sahan Vindhika","Horana, SL",3386,396
"142762",1013217240877953024,"en","2018-07-01 00:26:29","Twitter for iPhone",104,"RT @BleacherReport: The end of this road for both Messi and Ronaldo. 

#WorldCup https://t.co/XQaD4B45GQ","The end of this road for both Messi and Ronaldo",0,4671,"WorldCup","Bleacher Report","BleacherReport","Saturn?","Living in South Korea",686,461
"127008",1013242819253850112,"en","2018-07-01 02:08:07","Twitter for iPhone",140,"RT @Football__Tweet: Cristiano Ronaldo's biggest fan ending Lionel Messi's World Cup dream.

#WorldCup #FRA #ARG #FRAARG https://t.co/xc9Ad…","Cristiano Ronaldos biggest fan ending Lionel Messis World Cup dream",0,5164,"WorldCup,FRA,ARG,FRAARG","?? vs. ?? Football Tweet","Football__Tweet","Jeffrey F.??","New Jersey, USA",40,45
"173578",1013104677859332096,"en","2018-06-30 16:59:12","Twitter for iPhone",140,"RT @Squawka: Only four teenagers have scored in a #WorldCup knockout game:

?? Pelé
?? Michael Owen
?? Julian Green
?? Kylian Mbappé 

Dest…","Only four teenagers have scored in knockout game Pel Michael Owen Julian Green Kylian Mbapp Dest",0,603,"WorldCup","Squawka Football","Squawka","Mr loree","Hidden leaf",601,354
"484789",1018551260578844672,"en","2018-07-15 17:41:58","Twitter Web Client",85,"RT @HKane: Loved it lads ????????? #WorldCup #ENG #ThreeLions https://t.co/PQ5cQ2YT92","Loved it lads",0,3794,"WorldCup,ENG,ThreeLions","Harry Kane","HKane","W?H?O? ?I? AMP????  (???????????????)","...BKK...THAILAND... /whoiampb",372,1073
"498198",1018550607207190528,"en","2018-07-15 17:39:23","Twitter for iPhone",131,"RT @managingmadrid: Put your hands together for the best player in the 2018 #WorldCup

Grande @lukamodric10 https://t.co/p77YkzBCmA","Put your hands together for the best player in the Grande",0,392,"WorldCup","Managing Madrid,Luka Modri?","managingmadrid,lukamodric10","Mark","VA - NJ",1135,502
"276433",1016789010855837696,"en","2018-07-10 20:59:25","iNetwork Cluster C4",113,"RT @Nigerianbadass: #WorldCup 
#FRABEL 
The French president came to Nigeria to collect charm to win this match??","The French president came to Nigeria to collect charm to win this match",0,129,"WorldCup,FRABEL","Nigerianbadass??","Nigerianbadass","?? ???? Ó?ó N??????ƒ ? 50k","? ???? ???? ??",5128,4720
"96942",1014272100033548288,"en","2018-07-03 22:18:07","Twitter for Android",106,"RT @HKane: Get in there!! Proud. Bottle. Character. ??? #ThreeLions #WorldCup #ENG https://t.co/FIRTBXPzCY","Get in there Proud Bottle Character",0,8989,"ThreeLions,WorldCup,ENG","Harry Kane","HKane","Chris 24","Skegness",249,412
"107280",1014269009347448832,"en","2018-07-03 22:05:50","Twitter for iPhone",106,"RT @HKane: Get in there!! Proud. Bottle. Character. ??? #ThreeLions #WorldCup #ENG https://t.co/FIRTBXPzCY","Get in there Proud Bottle Character",0,9111,"ThreeLions,WorldCup,ENG","Harry Kane","HKane","ashbum?","Chesterfield ",501,318
"108588",1014268605918261248,"en","2018-07-03 22:04:14","Twitter for iPhone",106,"RT @HKane: Get in there!! Proud. Bottle. Character. ??? #ThreeLions #WorldCup #ENG https://t.co/FIRTBXPzCY","Get in there Proud Bottle Character",0,10149,"ThreeLions,WorldCup,ENG","Harry Kane","HKane","Nath38an","London, England",527,879
"282274",1016786139435290624,"en","2018-07-10 20:48:01","Twitter for iPhone",140,"RT @PAC_Brad: 100,000 $PAC #airdrop #giveaway if #England win the #worldcup - To enter, like, #retweet and comment BOTH hashtags #itscoming…","PAC if win the To enter like and comment BOTH hashtags",0,185,"airdrop,giveaway,England,worldcup,retweet","$PAC | Brad","PAC_Brad","Masami0575","?? ??",135,605
"42796",1013536749190959104,"en","2018-07-01 21:36:06","Twitter for iPhone",99,"RT @Vintage_Utd: Looks like Nacho is enjoying this year’s #WorldCup lmao..  https://t.co/UzmGhwA4F6","Looks like Nacho is enjoying this year lmao",0,41,"WorldCup","Ryan. ?","Vintage_Utd","???????","Our Silent Will Convinct Us",1099,1013
"432947",1018554309900812288,"en","2018-07-15 17:54:05","Twitter for Android",109,"RT @9GAG: Congrats #france and #croatia. You have both done a great job at #worldcup! https://t.co/fCiR6ZXfgi","Congrats and You have both done great job at",0,4071,"france,croatia,worldcup","9GAG","9GAG","Hasobi Ro'id Radityo","Indonesia",375,303
"319192",1017130166097719296,"en","2018-07-11 19:35:03","Twitter for Android",135,"RT @rioferdy5: Morning stroll... bumped into these @england fans via Brazil!!! Feeling positive vibes this morning... come on #England…","Morning stroll bumped into these fans via Brazil Feeling positive vibes this morning come on",0,673,"England","Rio Ferdinand,England","rioferdy5,England","j.o.h.n_9","Lagos, Nigeria",18,110
"511849",1018550003672014848,"en","2018-07-15 17:36:59","Twitter for iPhone",140,"RT @EdPomfret: Putin be like GET ME THE UMBRELLA
Screw this president of #France and #Croatia
And that FIFA guy
#WorldCup https://t.co/Hocv…","Putin be like GET ME THE UMBRELLA Screw this president of and And that FIFA guy",0,5,"France,Croatia,WorldCup","Ed Pomfret","EdPomfret","Lacey?","Arrendale off Frozen",186,229
"469424",1018552111594950656,"en","2018-07-15 17:45:21","Twitter for iPhone",131,"RT @FIFAWorldCup: ????
#FRA

France have won the 2018 FIFA #WorldCup in Moscow! 

#FRACRO // #WorldCupFinal https://t.co/fZhmJmxjVh","France have won the FIFA in Moscow",0,59048,"FRA,WorldCup,FRACRO,WorldCupFinal","FIFA World Cup","FIFAWorldCup","The ?? Dream","Woh-wide",504,391
"393178",1018557181476593664,"en","2018-07-15 18:05:30","Twitter for iPhone",140,"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…","Dear France Congratulations on winning the of your team is African cut out the racism and xenophobi",0,26893,"WorldCup","Khaled Beydoun","KhaledBeydoun","Redtemptress","SoCal",6,100
"61329",1013528114243227648,"en","2018-07-01 21:01:47","Twitter for Android",138,"RT @Footy_JokesOG: ?? Kasper Schmeichel:

Saves penalty in Extra Time

Saves 2 penalties in shootout.

Still knocked out of the #WorldCup…","Kasper Schmeichel Saves penalty in Extra Time Saves penalties in shootout Still knocked out of the",0,822,"WorldCup","Footy Jokes","Footy_JokesOG","Mohamed Ibrahem Nagy","Ismalia, Egypt",138,529
"93629",1014272923165708288,"en","2018-07-03 22:21:23","Twitter Web Client",83,"RT @HKane: What. A. Feeling. ??

#ThreeLions #ENG #WorldCup https://t.co/gWGTJW4YDv","What Feeling",0,1841,"ThreeLions,ENG,WorldCup","Harry Kane","HKane","Andy Brown","Being miss-sold PPI",1942,2307
"187803",1013100171389960192,"en","2018-06-30 16:41:18","Twitter for Android",140,"RT @8Fact_Footballl: Lionel Messi at his four #WorldCup tournaments:

2006: ????
2010: ????
2014: ????
2018: ????

The only player to provi…","Lionel Messi at his four tournaments The only player to provi",0,111,"WorldCup","8Fact Football WC ?","8Fact_Footballl","Jerahmeel Gilkes","Barbados",60,153
"520939",1018632427739189248,"en","2018-07-15 23:04:30","Twitter for iPhone",140,"RT @KhaledBeydoun: Dear France, 

Congratulations on winning the #WorldCup. 

80% of your team is African, cut out the racism and xenophobi…","Dear France Congratulations on winning the of your team is African cut out the racism and xenophobi",0,96412,"WorldCup","Khaled Beydoun","KhaledBeydoun","#Abood_FA","Not specified",1172,539
"487086",1018551142710640640,"en","2018-07-15 17:41:30","Twitter Lite",114,"RT @ManUtd: .@paulpogba - WORLD CUP CHAMPION ?. 
Congratulations! 
#worldcup #heretocreate https://t.co/TYywiJ0Jg1","WORLD CUP CHAMPION Congratulations",0,12056,"worldcup,heretocreate","Manchester United,Paul Pogba","ManUtd,paulpogba","love, jay","johannesburg, south africa",625,241
"297412",1016813178569797632,"en","2018-07-10 22:35:27","Twitter for Android",64,"RT @HNS_CFF: Tomorrow.
#CROENG
#WorldCup https://t.co/OKw24yFMy7","Tomorrow",0,439,"CROENG,WorldCup","HNS | CFF","HNS_CFF","ACT Mr never Relent","Lagos",1376,2095
"141088",1013219656662843392,"en","2018-07-01 00:36:05","Twitter for Android",140,"RT @rioferdy5: The 2 Greats have departed the #worldcup at the same stage on the same day... Ronaldo will be remembered at this World Cup f…","The Greats have departed the at the same stage on the same day Ronaldo will be remembered at this World Cup",0,2090,"worldcup","Rio Ferdinand","rioferdy5","Renz Marrione Borbon","Trece Martires City Cavite",149,282
"490799",1018550954138877952,"en","2018-07-15 17:40:45","Twitter for iPhone",131,"RT @FIFAWorldCup: ????
#FRA

France have won the 2018 FIFA #WorldCup in Moscow! 

#FRACRO // #WorldCupFinal https://t.co/fZhmJmxjVh","France have won the FIFA in Moscow",0,59688,"FRA,WorldCup,FRACRO,WorldCupFinal","FIFA World Cup","FIFAWorldCup","melodramatic desi h0","aapke dil mein",623,162
"414418",1018555537485717504,"en","2018-07-15 17:58:58","Twitter for Android",109,"RT @9GAG: Congrats #france and #croatia. You have both done a great job at #worldcup! https://t.co/fCiR6ZXfgi","Congrats and You have both done great job at",0,3871,"france,croatia,worldcup","9GAG","9GAG","Nachow","Santiago, Chile",831,668
"482283",1018551390313046016,"en","2018-07-15 17:42:29","Twitter for iPhone",94,"RT @soccerdotcom: France ?? lift the ?.

#WorldCup #WorldCupFinal #FRA https://t.co/25KVVOQAz6","France lift the",0,442,"WorldCup,WorldCupFinal,FRA","SOCCER.COM","soccerdotcom","Queen G","Texas, USA",88,188
"368541",1018559509151838208,"en","2018-07-15 18:14:45","Twitter for Android",85,"RT @HKane: Loved it lads ????????? #WorldCup #ENG #ThreeLions https://t.co/PQ5cQ2YT92","Loved it lads",0,2490,"WorldCup,ENG,ThreeLions","Harry Kane","HKane","Cllr Asma Islam","London, England",965,860
"11934",1013573362239639552,"en","2018-07-02 00:01:35","Twitter for Android",140,"RT @FIFAWorldCup: ""We’re looking strong going into the knockout stage"" ?
We caught up with @CBF_Futebol's @Casemiro ahead of #BRAMEX
#World…","We re looking strong going into the knockout stage We caught up with ahead of",0,153,"BRAMEX","FIFA World Cup ?,CBF Futebol,Casemiro","FIFAWorldCup,CBF_Futebol,Casemiro","Jnr?","Gombe, Nigeria",530,73
"50621",1013531923250073600,"en","2018-07-01 21:16:55","Twitter for Android",144,"RT @premierleague: Pure drama.

Despite Kasper Schmeichel's heroics for #DEN &amp; Mathias Zanka becoming Huddersfield's first ever #WorldCup s…","Pure drama Despite Kasper Schmeichels heroics for Mathias Zanka becoming Huddersfields first ever",0,766,"DEN,WorldCup","Premier League","premierleague","Hey Men","amchit",478,1001
"503202",1018550388503425024,"en","2018-07-15 17:38:31","Twitter for Android",132,"RT @god_mafia: There is no shortage talent in India #WorldCup2018 #WorldCup #FRACRO #FRA #CRO #WorldCupFinal https://t.co/dZ2mTPNHOH","There is no shortage talent in India",0,1,"WorldCup2018,WorldCup,FRACRO,FRA,CRO,WorldCupFinal","all pacino","god_mafia","SundipKapur??","????",572,1835
"475261",1018551768073072640,"en","2018-07-15 17:43:59","Twitter for iPhone",51,"RT @mzmills: Thank You Russia. THANK YOU! #WorldCup","Thank You Russia THANK YOU",0,1,"WorldCup","TheMzMills","mzmills","caleb kwei","accra, Ghana",642,465
"253503",1016736942929666048,"en","2018-07-10 17:32:31","Twitter for iPhone",140,"RT @BoxparkWembley: ** COMPETITION TIME ** WIN 4X VIP TICKETS TO WEDNESDAY'S CROATIA V ENGLAND #WorldCup SCREENING @ BOXPARK SHOREDITCH + 4…","COMPETITION TIME WIN VIP TICKETS TO WEDNESDAYs CROATIA ENGLAND SCREENING BOXPARK SHOREDITCH",0,182,"WorldCup","Boxpark Wembley","BoxparkWembley","JimBass","Essex ",351,286
"429410",1018554537743749120,"en","2018-07-15 17:55:00","Twitter for iPhone",108,"RT @WorldCup2018now: The 2018 FIFA #WorldCup winners - @FrenchTeam! 

#WorldCupFinal https://t.co/fn3VFebZz7","The FIFA winners",0,6,"WorldCup,WorldCupFinal","FIFA World Cup 2018,French Team","WorldCup2018now,FrenchTeam","Foot_ball","United States",6033,10922
"114296",1014543023471022080,"en","2018-07-04 16:14:40","Twitter for Android",110,"RT @ManCity: Congrats Fab! ?

Now go get ‘em in the Quarter Finals! #worldcup #mancity https://t.co/Upcz5IlYxD","Congrats Fab Now go get em in the Quarter Finals",0,328,"worldcup,mancity","Manchester City","ManCity","Eric","Nigeria",35,133
"175993",1013103844195225600,"en","2018-06-30 16:55:53","Twitter for Android",96,"RT @HaramiParindey: Germany supporters on Twitter now. #WorldCup #ARGFRA https://t.co/ZuGTCmNmwU","Germany supporters on Twitter now",0,7,"WorldCup,ARGFRA","Pakchikpak Raja Babu","HaramiParindey","Rohaan","Mumbai, India",76,119
"294892",1016815933585846272,"en","2018-07-10 22:46:24","Twitter for iPhone",130,"RT @ChelseaFC: Two happy Blues! ?

@_OlivierGiroud_ and @nglkante: World Cup finalists!

#FRABEL #WorldCup https://t.co/Rv1nnOBAiB","Two happy Blues and World Cup finalists",0,900,"FRABEL,WorldCup","Chelsea FC,Olivier Giroud,N'Golo Kanté","ChelseaFC,_OlivierGiroud_,nglkante","Andrew B. ????","Your Place",743,1389
"104319",1014269945281171456,"en","2018-07-03 22:09:33","GroupTweet",140,"RT @FIFAWorldCup: Goals: ??????????????????
@Budweiser #ManoftheMatch awards: ???

@England's @HKane is having a great #WorldCup so far!  H…","Goals awards is having great so far",0,313,"ManoftheMatch,WorldCup","FIFA World Cup ?,Budweiser,England,Harry Kane","FIFAWorldCup,Budweiser,England,HKane","Coks","Jakarta",17,66
